absolute_frequency_residual,alias_advisory_participation,center_is_dominant,center_is_reference,co_source_peak_id,combination_relationship_id,confidence_class,confidence_numeric_projection,denominator,display_in_panel,divisor_order,edge_id,edge_type,harmonic_order,inverse_relationship_reference,modulation_frequency_candidate,normalized_resolution_residual,numerator,offset,offset_asymmetry,original_relationship_id,participant_power_ratio,predicted_frequency,primary_structural_sideband_selected,projection_role,ratio,relationship_fingerprint,relationship_similarity_weight,relative_frequency_residual,semantic_fingerprint,sideband_relationship_id,sideband_role,source_node_id,target_node_id
,False,False,False,,,LOW,0.25,,NO,,edge:SIDEBAND_PAIR:sideband:retained_peak:observation:4a4591056283a9debf557521:0022:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0084:LEFT:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0022,SIDEBAND_PAIR,,,6.889361294448953,0.8000000000000443,,6.844769959209799,0.08918267047830852,sideband:retained_peak:observation:4a4591056283a9debf557521:0022:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0084,,,False,LEFT,,e4b370b43b9e8a8701296928c2580f9308156c457e5711aeef0ddb5213069d28,0.5555555555555419,,2aa9c400b1a80186d84bdf27da461d7a334553492893f784aa8a83ec5c8c4167,sideband:retained_peak:observation:4a4591056283a9debf557521:0022:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0084,LEFT,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0022
0.07918267047830374,False,,,retained_peak:observation:4a4591056283a9debf557521:0039,difference:retained_peak:observation:4a4591056283a9debf557521:0039:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0023,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0039:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0023:LOW_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0023,DIFFERENCE_COMBINATION,,,,0.7102964740000007,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0039:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0023,,0.5796873581089734,,LOW_SOURCE,,c6efb060a0501a8f3074a85081a8f946b768ae9f431a3497b8665f2216a67772,0.584693949383655,0.13659547576923087,b4d4870b5ddf43f6ac31b266f1bfdd7b7486bf070671d3d3f237ff55f54467f3,,,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0023
0.07918267047830374,False,,,retained_peak:observation:4a4591056283a9debf557521:0062,difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0062:retained_peak:observation:4a4591056283a9debf557521:0023,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0062:retained_peak:observation:4a4591056283a9debf557521:0023:HIGH_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0023,DIFFERENCE_COMBINATION,,,,0.7102964740000007,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0062:retained_peak:observation:4a4591056283a9debf557521:0023,,0.5796873581089734,,HIGH_SOURCE,,0078e06c6a7afa868ccaeaf755b67faa254953093cf3b49ef9bc2142d826e296,0.584693949383655,0.13659547576923087,606e337298a63d2e000da8d0df020d8078735b52f0da1f887ce2269260d535cf,,,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0023
0.05459133523915227,False,,,retained_peak:observation:4a4591056283a9debf557521:0030,difference:retained_peak:observation:4a4591056283a9debf557521:0030:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0024,MODERATE,0.5,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0030:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0024:HIGH_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0024,DIFFERENCE_COMBINATION,,,,0.489703526000005,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0030:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0024,,4.481429191534755,,HIGH_SOURCE,,2d78e063376572f6c0bcd71a29849b5ee29777287b190da9b3cc9656ece6760e,0.6712745070054944,0.012181679751243906,ce1df84a48d9d54e569157ff5e06965af6cec12d2ea8864dd2a814a20d56952a,,,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0024
,False,False,False,,,MODERATE,0.5,,NO,,edge:SIDEBAND_PAIR:sideband:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0066:LEFT:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0024,SIDEBAND_PAIR,,,6.376560939198708,0.39999999999995844,,6.398856606818281,0.044591335239147156,sideband:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0066,,,False,LEFT,,9761766d0499c359327381f5c84e4627fbb3073a2bf76980136d104a7d82ac92,0.7142857142857355,,b3c431433f3e6619ca699b6159cadbaa9d17fbbeb913a4feaa02e1a9c0551c1f,sideband:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0066,LEFT,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0024
0.07688700285872851,False,,,retained_peak:observation:4a4591056283a9debf557521:0042,difference:retained_peak:observation:4a4591056283a9debf557521:0042:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0025,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0042:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0025:HIGH_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0025,DIFFERENCE_COMBINATION,,,,0.6897035260000082,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0042:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0025,,5.261777558219911,,HIGH_SOURCE,,469cbc89bb2308a0c545fe6276cbf1c61adf405082ac48589ebb374d04a1a300,0.5918197983330687,0.014612362838983225,33db3e673a912e3484e5b4c53a55bdde4d3a4e5ff74c0788b9fe1c10884741c8,,,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0025
0.1014783380978801,True,,,retained_peak:observation:4a4591056283a9debf557521:0065,difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0065:retained_peak:observation:4a4591056283a9debf557521:0026,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0065:retained_peak:observation:4a4591056283a9debf557521:0026:LOW_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0026,DIFFERENCE_COMBINATION,,,,0.9102964740000048,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0065:retained_peak:observation:4a4591056283a9debf557521:0026,,0.26754801143491136,,LOW_SOURCE,,58efd6dd10e281d6a8e7dea12f5c9a4c2257da38680d3cb00281e57019204b7b,0.5234789539793693,0.37929019750000115,aba85f629fe5ffe8462a297cf5a52523c68c3586832cf4627a76022e19197f15,,,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0026
0.03459133523915092,False,,,retained_peak:observation:4a4591056283a9debf557521:0052,difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0052:retained_peak:observation:4a4591056283a9debf557521:0027,MODERATE,0.5,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0052:retained_peak:observation:4a4591056283a9debf557521:0027:HIGH_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0027,DIFFERENCE_COMBINATION,,,,0.3102964739999915,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0052:retained_peak:observation:4a4591056283a9debf557521:0027,,6.62181328301404,,HIGH_SOURCE,,8cd4ad19070df8cc356cc06e616372af1ce0d1c15f2682a1d373f099fd6145f4,0.7631860573868923,0.005223846363636222,d4eafd786205453dc874393568c1cf6fb979583674410426b354b99c4fecfd73,,,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0027
0.05688700285872983,False,,,retained_peak:observation:4a4591056283a9debf557521:0058,difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0058:retained_peak:observation:4a4591056283a9debf557521:0027,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0058:retained_peak:observation:4a4591056283a9debf557521:0027:LOW_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0027,DIFFERENCE_COMBINATION,,,,0.5102964740000185,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0058:retained_peak:observation:4a4591056283a9debf557521:0027,,6.644108950633619,,LOW_SOURCE,,c795dde37a81141aa4f21b75bb83f5aa8be71e10dbeac063770fc38bbe24b6b2,0.6621216544004113,0.008562021375839234,47e7364d346da1fc45d7a4f165c99e07feec1b0cec79db8aad14c4bab31053d5,,,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0027
,False,False,False,,,LOW,0.25,,NO,,edge:SIDEBAND_PAIR:sideband:retained_peak:observation:4a4591056283a9debf557521:0027:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0076:LEFT:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0027,SIDEBAND_PAIR,,,4.381098687246664,0.6000000000000173,,4.347655185817299,0.06688700285872962,sideband:retained_peak:observation:4a4591056283a9debf557521:0027:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0076,,,False,LEFT,,b0d9d20d696acd4accccef06e08a3f303c86175624a9f2442a0fd29e829b0a7d,0.6249999999999932,,1f64863a08b378e82ea43ec72df81f7798f023de93070de396d209790fab1e3d,sideband:retained_peak:observation:4a4591056283a9debf557521:0027:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0076,LEFT,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0027
0.009999999999999787,False,,,retained_peak:observation:4a4591056283a9debf557521:0020,difference:retained_peak:observation:4a4591056283a9debf557521:0020:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0028,HIGH,1.0,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0020:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0028:HIGH_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0028,DIFFERENCE_COMBINATION,,,,0.08970352599999878,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0020:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0028,,10.09993743166788,,HIGH_SOURCE,,96335e59d25fed1ebe82ebb02f0ad670e66b3801b048fc824c345e5e5549c7da,0.9176807967858234,0.0009901051434878453,2ecf95e836a9d04ece1577872e2aea5e9732febb0d72dfc58da50c1254cbeb9f,,,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0028
,False,False,False,,,HIGH,1.0,,NO,,edge:SIDEBAND_PAIR:sideband:retained_peak:observation:4a4591056283a9debf557521:0028:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0074:LEFT:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0028,SIDEBAND_PAIR,,,0.8360875357340962,0.20000000000001109,,0.8249397019243077,0.02229566761957713,sideband:retained_peak:observation:4a4591056283a9debf557521:0028:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0074,,,False,LEFT,,2188c16099b2a6da69c32e7687bc7bcfc8f69bcd90ebeaf56f75eaf304552148,0.8333333333333257,,432f14016248bf718bd371ad79b9a7975bf421b1dcdee1b37aee7977a53e65b2,sideband:retained_peak:observation:4a4591056283a9debf557521:0028:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0074,LEFT,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0028
,False,False,False,,,LOW,0.25,,NO,,edge:SIDEBAND_PAIR:sideband:retained_peak:observation:4a4591056283a9debf557521:0028:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0085:LEFT:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0028,SIDEBAND_PAIR,,,0.7692005328753684,0.9999999999999917,,0.8249397019243077,0.11147833809787855,sideband:retained_peak:observation:4a4591056283a9debf557521:0028:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0085,,,False,LEFT,,0d576a240a09b1739df5af9871529f8406aa5a86739dd1925b5bec2ec06c4915,0.5000000000000021,,d8e92bfb0ff5e74caaf4fcd0653cfb7f6f6ed74ceef0da653e29d1823ecf1f14,sideband:retained_peak:observation:4a4591056283a9debf557521:0028:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0085,LEFT,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0028
,False,False,False,,,HIGH,1.0,,NO,,edge:SIDEBAND_PAIR:sideband:retained_peak:observation:4a4591056283a9debf557521:0029:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0078:LEFT:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0029,SIDEBAND_PAIR,,,4.704385867730514,1.5934547192841942e-14,,4.7043858677305135,1.7763568394002505e-15,sideband:retained_peak:observation:4a4591056283a9debf557521:0029:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0078,,,False,LEFT,,bcdf883887d656a5902e952ea28ae451817b4d4852151847910f0383feb8f3da,0.999999999999984,,fb5e964bfaee4115a376eb2e90672c5b8df0d8faf751543fded08465f9933457,sideband:retained_peak:observation:4a4591056283a9debf557521:0029:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0078,LEFT,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0029
0.05459133523915227,False,,,retained_peak:observation:4a4591056283a9debf557521:0024,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0030,MODERATE,0.5,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0030:HIGH_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0030,DIFFERENCE_COMBINATION,,,,0.489703526000005,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0024:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0030,,6.398856606818281,,HIGH_SOURCE,,3d42d1162deccfeb07c7762cf64872c037c9943e28a442c775e9c503e854ff11,0.6712745070054944,0.00853142031358894,a32554f8519ba46b30bfaf54b9f85703b428aaf35c152fa040d0172278f88018,,,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0030
0.09918267047829943,False,,,retained_peak:observation:4a4591056283a9debf557521:0066,difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0066:retained_peak:observation:4a4591056283a9debf557521:0030,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0066:retained_peak:observation:4a4591056283a9debf557521:0030:LOW_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0030,DIFFERENCE_COMBINATION,,,,0.8897035259999634,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0066:retained_peak:observation:4a4591056283a9debf557521:0030,,6.354265271579134,,LOW_SOURCE,,3ea818270eb4213dab8a5787b807551aa2cd127bf1eb0b7f1f98f8efc97653ab,0.5291835392384293,0.015608833789473033,289423ca55564947c5a39ee245794e38e112bc36d26df97e29a831b5fb80a0be,,,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0030
,False,False,False,,,LOW,0.25,,NO,,edge:SIDEBAND_PAIR:sideband:retained_peak:observation:4a4591056283a9debf557521:0030:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0076:LEFT:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0030,SIDEBAND_PAIR,,,4.447985690105392,0.5999999999999854,,4.481429191534755,0.06688700285872606,sideband:retained_peak:observation:4a4591056283a9debf557521:0030:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0076,,,False,LEFT,,b41882e74271e086dcdb9ab18584be2411db83bd4f986ee9e7076eec39713ef2,0.6250000000000057,,4578d81b9a9d87fb10eda1efc2c0ead90e8bbd8bc1e2a75458123ddea38481c3,sideband:retained_peak:observation:4a4591056283a9debf557521:0030:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0076,LEFT,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0030
0.05688700285872761,False,,,retained_peak:observation:4a4591056283a9debf557521:0021,difference:retained_peak:observation:4a4591056283a9debf557521:0021:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0031,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0021:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0031:HIGH_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0031,DIFFERENCE_COMBINATION,,,,0.5102964739999986,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0021:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0031,,4.035515839143237,,HIGH_SOURCE,,4c2a3613bc8948ad986bde535c1e87ad6ef2471354fba7aea3fc2afe0b851741,0.66212165440042,0.014096587679557973,1ab90a4de9ccdd56d89a35ed24e2346b5e5b80e81b55c44a63d6c720e08b0a86,,,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0031
,False,False,False,,,HIGH,1.0,,NO,,edge:SIDEBAND_PAIR:sideband:retained_peak:observation:4a4591056283a9debf557521:0031:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0084:LEFT:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0031,SIDEBAND_PAIR,,,6.9451004634978935,0.19999999999996326,,6.956248297307679,0.022295667619571802,sideband:retained_peak:observation:4a4591056283a9debf557521:0031:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0084,,,False,LEFT,,8137752c12cd7ee08d7057625b6242e3bb5b8decaacc094d76857636d52c3b50,0.8333333333333588,,fef4a758b1f009afe3f10b7690d6e107489f72d0392e30cb5ac8de31becf9d5b,sideband:retained_peak:observation:4a4591056283a9debf557521:0031:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0084,LEFT,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0031
0.03229566761957581,False,,,retained_peak:observation:4a4591056283a9debf557521:0039,difference:retained_peak:observation:4a4591056283a9debf557521:0039:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0032,MODERATE,0.5,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0039:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0032:LOW_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0032,DIFFERENCE_COMBINATION,,,,0.2897035259999999,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0039:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0032,,0.5796873581089734,,LOW_SOURCE,,37fb0427f6857183ccc96f0a60b3d5560f9bc8d58a264b94b1e37ba632c9e534,0.7753719981688257,0.055712216538461506,320801640320161de15ad27a8c1cde40f1e9740d2892c52aea61776e41336793,,,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0032
0.03229566761957581,False,,,retained_peak:observation:4a4591056283a9debf557521:0062,difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0062:retained_peak:observation:4a4591056283a9debf557521:0032,MODERATE,0.5,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0062:retained_peak:observation:4a4591056283a9debf557521:0032:HIGH_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0032,DIFFERENCE_COMBINATION,,,,0.2897035259999999,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0062:retained_peak:observation:4a4591056283a9debf557521:0032,,0.5796873581089734,,HIGH_SOURCE,,32eccf1acba01d649bc5d6d319d035ef9da5fc9f9fe01dcf1e7214f0eb98fbe1,0.7753719981688257,0.055712216538461506,92437c59f3675d53e9ba072ba3c0c6764aaf32ab8f16c9ec440358c1c83d35c7,,,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0032
0.10147833809787987,False,,,retained_peak:observation:4a4591056283a9debf557521:0085,difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0085:retained_peak:observation:4a4591056283a9debf557521:0032,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0085:retained_peak:observation:4a4591056283a9debf557521:0032:LOW_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0032,DIFFERENCE_COMBINATION,,,,0.9102964740000028,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0085:retained_peak:observation:4a4591056283a9debf557521:0032,,0.7134613638264291,,LOW_SOURCE,,2488b65291cbf41b7a864511acb7d412d3a0bf0db30a04c213c3a71f09c79296,0.5234789539793698,0.14223382406250035,b10dfa84035c4de16f9c431b5ff42a0ba2c6c1c742a6f6dab62d7fe16e26bed6,,,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0032
0.0768870028587294,False,,,retained_peak:observation:4a4591056283a9debf557521:0018,difference:retained_peak:observation:4a4591056283a9debf557521:0018:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0033,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0018:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0033:HIGH_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0033,DIFFERENCE_COMBINATION,,,,0.689703526000016,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0018:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0033,,8.182510016384352,,HIGH_SOURCE,,782f3d6580e42caf47a0f4712bd69d6edca18e548cba0138912abe1e29547494,0.591819798333066,0.009396505803814934,2c13aa020d48a2afa313d91f252b2bf7617f843c12f4ca17f95a5850a5f73da3,,,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0033
0.07918267047830696,False,,,retained_peak:observation:4a4591056283a9debf557521:0061,difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0061:retained_peak:observation:4a4591056283a9debf557521:0033,LOW,0.25,,NO,,edge:DIFFERENCE_COMBINATION:difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0061:retained_peak:observation:4a4591056283a9debf557521:0033:LOW_SOURCE:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0033,DIFFERENCE_COMBINATION,,,,0.7102964740000296,,,,difference:retained_peak:observation:4a4591056283a9debf557521:0048:retained_peak:observation:4a4591056283a9debf557521:0061:retained_peak:observation:4a4591056283a9debf557521:0033,,8.338579689721389,,LOW_SOURCE,,ed29b99d0f3bdb0d75471d79243c5ddf4bcbc3b12b4ca1633729e4d8eb0ebaf9,0.5846939493836452,0.009495942165775793,0d3abf6b500098842157788cb49aa34557ae38770d963f5062635d8ed34e0b39,,,node:retained_peak:observation:4a4591056283a9debf557521:0048,node:retained_peak:observation:4a4591056283a9debf557521:0033
